country_region,province_state,date,confirmed,deaths,active
Japan,Fukushima,2020-10-24,385,6,77
Japan,Mie,2020-10-24,554,6,14
Japan,Yamanashi,2020-10-24,203,6,3
Japan,Aomori,2020-11-29,287,6,16
Japan,Ehime,2020-11-29,311,6,156
Japan,Fukushima,2020-11-29,501,6,63
Japan,Hiroshima,2020-11-29,843,6,123
Japan,Mie,2020-11-29,843,6,202
Japan,Nagano,2020-11-29,702,6,140
Japan,Wakayama,2020-11-29,446,6,95
Japan,Okinawa,2020-06-12,145,6,0
Japan,Ehime,2020-08-22,113,6,9
Japan,Ehime,2020-10-06,115,6,1
Japan,Mie,2020-10-06,535,6,68
Japan,Yamanashi,2020-10-06,196,6,17
Japan,Ehime,2020-09-30,114,6,0
Japan,Mie,2020-09-30,510,6,93
Japan,Yamanashi,2020-09-30,189,6,11
Japan,Aomori,2020-12-01,299,6,26
Japan,Ehime,2020-12-01,320,6,154
Japan,Hiroshima,2020-12-01,870,6,150
Japan,Mie,2020-12-01,864,6,220
Japan,Nagano,2020-12-01,735,6,142
Japan,Wakayama,2020-12-01,462,6,93
Japan,Ehime,2020-11-11,117,6,1
Japan,Fukushima,2020-11-11,419,6,39
Japan,Mie,2020-11-11,602,6,44
Japan,Nagano,2020-11-11,392,6,44
Japan,Yamanashi,2020-11-11,267,6,51
Japan,Ehime,2020-09-06,114,6,1
Japan,Ehime,2020-10-22,116,6,1
Japan,Fukushima,2020-10-22,379,6,83
Japan,Mie,2020-10-22,553,6,18
Japan,Yamanashi,2020-10-22,202,6,3
Japan,Aomori,2020-11-19,280,6,27
Japan,Ehime,2020-11-19,154,6,37
Japan,Fukushima,2020-11-19,466,6,58
Japan,Hiroshima,2020-11-19,723,6,48
Japan,Mie,2020-11-19,665,6,75
Japan,Nagano,2020-11-19,544,6,163
Japan,Yamanashi,2020-11-19,298,6,58
Japan,Aomori,2020-12-19,390,6,40
Japan,Miyazaki,2020-12-19,657,6,82
Japan,Aomori,2020-12-22,396,6,30
Japan,Kochi,2020-12-22,549,6,207
Japan,Miyazaki,2020-12-22,671,6,78
Japan,Ehime,2020-09-22,114,6,0
Japan,Mie,2020-09-22,481,6,82
Japan,Yamanashi,2020-09-22,180,6,6
Japan,Aomori,2020-11-14,278,6,41
Japan,Ehime,2020-11-14,123,6,7
Japan,Fukushima,2020-11-14,435,6,46
Japan,Mie,2020-11-14,615,6,52
Japan,Nagano,2020-11-14,447,6,97
Japan,Yamanashi,2020-11-14,281,6,55
Japan,Ehime,2020-10-14,115,6,1
Japan,Mie,2020-10-14,543,6,32
Japan,Yamanashi,2020-10-14,199,6,4
Japan,Ehime,2020-11-06,117,6,1
Japan,Fukushima,2020-11-06,412,6,37
Japan,Mie,2020-11-06,586,6,37
Japan,Nagano,2020-11-06,351,6,8
Japan,Yamanashi,2020-11-06,229,6,25
Japan,Ehime,2020-08-30,114,6,7
Japan,Aomori,2020-12-06,341,6,62
Japan,Ehime,2020-12-06,345,6,106
Japan,Hiroshima,2020-12-06,1083,6,277
Japan,Nagano,2020-12-06,802,6,141
Japan,Ehime,2020-11-01,116,6,0
Japan,Fukushima,2020-11-01,389,6,30
Japan,Mie,2020-11-01,565,6,18
Japan,Nagano,2020-11-01,342,6,7
Japan,Yamanashi,2020-11-01,216,6,14
Japan,Ehime,2020-09-09,114,6,1
Japan,Ehime,2020-09-16,114,6,1
Japan,Ehime,2020-09-19,114,6,0
Japan,Yamanashi,2020-09-19,181,6,7
Japan,Aomori,2020-12-23,403,6,32
Japan,Kochi,2020-12-23,573,6,214
Japan,Miyazaki,2020-12-23,678,6,85
Japan,Ehime,2020-09-13,114,6,1
Japan,Ehime,2020-10-28,116,6,0
Japan,Fukushima,2020-10-28,387,6,46
Japan,Mie,2020-10-28,554,6,10
Japan,Yamanashi,2020-10-28,212,6,12
Japan,Ehime,2020-10-07,115,6,1
Japan,Mie,2020-10-07,536,6,64
Japan,Yamanashi,2020-10-07,196,6,14
Japan,Aomori,2020-12-16,383,6,52
Japan,Ehime,2020-10-25,116,6,0
Japan,Fukushima,2020-10-25,386,6,71
Japan,Mie,2020-10-25,554,6,12
Japan,Yamanashi,2020-10-25,203,6,3
Japan,Aomori,2020-11-18,280,6,31
Japan,Ehime,2020-11-18,144,6,27
Japan,Fukushima,2020-11-18,458,6,53
Japan,Hiroshima,2020-11-18,719,6,46
Japan,Mie,2020-11-18,644,6,59
Japan,Nagano,2020-11-18,524,6,155
Japan,Yamanashi,2020-11-18,292,6,59
Japan,Ehime,2020-10-29,116,6,0
Japan,Fukushima,2020-10-29,387,6,42
Japan,Mie,2020-10-29,555,6,10
Japan,Yamanashi,2020-10-29,212,6,11
Japan,Okinawa,2020-06-01,145,6,2
Japan,Ehime,2020-11-05,116,6,0
Japan,Fukushima,2020-11-05,409,6,36
Japan,Mie,2020-11-05,574,6,25
Japan,Nagano,2020-11-05,349,6,7
Japan,Yamanashi,2020-11-05,225,6,22
Japan,Ehime,2020-10-04,115,6,1
Japan,Mie,2020-10-04,531,6,76
Japan,Yamanashi,2020-10-04,194,6,15
Japan,Ehime,2020-08-23,114,6,10
Japan,,2020-03-03,293,6,
Japan,Ehime,2020-09-15,114,6,1
Japan,Ehime,2020-10-31,116,6,0
Japan,Fukushima,2020-10-31,388,6,32
Japan,Mie,2020-10-31,564,6,11
Japan,Yamanashi,2020-10-31,216,6,14
Japan,Ehime,2020-10-21,116,6,2
Japan,Fukushima,2020-10-21,378,6,92
Japan,Mie,2020-10-21,550,6,18
Japan,Yamanashi,2020-10-21,202,6,4
Japan,Ehime,2020-09-18,114,6,1
Japan,Yamanashi,2020-09-18,181,6,8
Japan,Ehime,2020-08-19,111,6,10
Japan,Aomori,2020-12-02,307,6,34
Japan,Ehime,2020-12-02,327,6,152
Japan,Hiroshima,2020-12-02,896,6,152
Japan,Nagano,2020-12-02,747,6,128
Japan,Wakayama,2020-12-02,471,6,95
Japan,Ehime,2020-10-18,116,6,2
Japan,Fukushima,2020-10-18,362,6,97
Japan,Mie,2020-10-18,548,6,27
Japan,Yamanashi,2020-10-18,199,6,2
Japan,Aomori,2020-12-18,390,6,47
Japan,Ehime,2020-10-27,116,6,0
Japan,Fukushima,2020-10-27,387,6,54
Japan,Mie,2020-10-27,554,6,12
Japan,Yamanashi,2020-10-27,209,6,9
Japan,Okinawa,2020-06-06,145,6,2
Japan,Ehime,2020-09-05,114,6,1
Japan,Aomori,2020-11-13,275,6,47
Japan,Ehime,2020-11-13,123,6,7
Japan,Fukushima,2020-11-13,428,6,46
Japan,Mie,2020-11-13,609,6,48
Japan,Nagano,2020-11-13,428,6,78
Japan,Yamanashi,2020-11-13,278,6,54
Japan,Kochi,2020-12-28,634,6,167
Japan,Miyazaki,2020-12-28,723,6,79
Japan,Aomori,2020-12-05,324,6,45
Japan,Ehime,2020-12-05,341,6,129
Japan,Hiroshima,2020-12-05,1023,6,245
Japan,Nagano,2020-12-05,785,6,126
Japan,Ehime,2020-10-05,115,6,1
Japan,Mie,2020-10-05,531,6,65
Japan,Yamanashi,2020-10-05,195,6,16
Japan,Oita,2020-12-31,689,6,123
Japan,Yamagata,2020-12-31,390,6,92
Japan,Okinawa,2020-06-05,145,6,2
Japan,Aomori,2020-12-03,323,6,49
Japan,Ehime,2020-12-03,332,6,146
Japan,Hiroshima,2020-12-03,940,6,185
Japan,Nagano,2020-12-03,751,6,114
Japan,Wakayama,2020-12-03,478,6,90
Japan,Ehime,2020-11-03,116,6,0
Japan,Fukushima,2020-11-03,401,6,35
Japan,Mie,2020-11-03,568,6,20
Japan,Nagano,2020-11-03,348,6,9
Japan,Okayama,2020-11-03,308,6,130
Japan,Yamanashi,2020-11-03,218,6,16
Japan,Aomori,2020-12-21,395,6,44
Japan,Miyazaki,2020-12-21,668,6,80
Japan,Ehime,2020-08-29,114,6,7
Japan,Ehime,2020-09-29,114,6,0
Japan,Mie,2020-09-29,504,6,87
Japan,Yamanashi,2020-09-29,186,6,8
Japan,,2020-03-04,331,6,
Japan,Ehime,2020-10-12,115,6,1
Japan,Mie,2020-10-12,541,6,35
Japan,Yamanashi,2020-10-12,197,6,9
Japan,Ehime,2020-09-24,114,6,0
Japan,Mie,2020-09-24,485,6,85
Japan,Yamanashi,2020-09-24,180,6,3
Japan,Ehime,2020-10-17,116,6,2
Japan,Fukushima,2020-10-17,362,6,97
Japan,Mie,2020-10-17,548,6,27
Japan,Yamanashi,2020-10-17,199,6,2
Japan,Ehime,2020-08-24,114,6,10
Japan,Aomori,2020-11-16,279,6,36
Japan,Ehime,2020-11-16,130,6,14
Japan,Fukushima,2020-11-16,438,6,42
Japan,Mie,2020-11-16,620,6,50
Japan,Nagano,2020-11-16,470,6,119
Japan,Yamanashi,2020-11-16,288,6,62
Japan,Ehime,2020-09-11,114,6,1
Japan,Aomori,2020-11-25,284,6,18
Japan,Ehime,2020-11-25,265,6,137
Japan,Fukushima,2020-11-25,486,6,67
Japan,Hiroshima,2020-11-25,768,6,74
Japan,Mie,2020-11-25,754,6,152
Japan,Nagano,2020-11-25,640,6,161
Japan,Yamanashi,2020-11-25,336,6,62
Japan,Ehime,2020-09-20,114,6,0
Japan,Yamanashi,2020-09-20,181,6,7
Japan,Ehime,2020-10-20,116,6,2
Japan,Fukushima,2020-10-20,374,6,95
Japan,Mie,2020-10-20,550,6,19
Japan,Yamanashi,2020-10-20,199,6,2
Japan,,2020-03-06,420,6,
Japan,Okinawa,2020-05-30,145,6,2
Japan,Ehime,2020-11-07,117,6,1
Japan,Fukushima,2020-11-07,413,6,38
Japan,Mie,2020-11-07,594,6,44
Japan,Nagano,2020-11-07,368,6,24
Japan,Yamanashi,2020-11-07,233,6,26
Japan,Okinawa,2020-06-02,145,6,2
Japan,Ehime,2020-11-10,117,6,1
Japan,Fukushima,2020-11-10,419,6,39
Japan,Mie,2020-11-10,598,6,40
Japan,Nagano,2020-11-10,386,6,38
Japan,Yamanashi,2020-11-10,257,6,44
Japan,Ehime,2020-10-01,114,6,0
Japan,Mie,2020-10-01,524,6,105
Japan,Yamanashi,2020-10-01,193,6,15
Japan,Aomori,2020-11-26,285,6,17
Japan,Ehime,2020-11-26,283,6,148
Japan,Fukushima,2020-11-26,486,6,64
Japan,Hiroshima,2020-11-26,782,6,77
Japan,Mie,2020-11-26,781,6,175
Japan,Nagano,2020-11-26,653,6,141
Japan,Shizuoka,2020-11-26,1421,6,555
Japan,Wakayama,2020-11-26,414,6,87
Japan,Yamanashi,2020-11-26,336,6,57
Japan,Aomori,2020-12-15,383,6,63
Japan,Ehime,2020-10-02,114,6,0
Japan,Mie,2020-10-02,526,6,102
Japan,Yamanashi,2020-10-02,193,6,15
Japan,Aomori,2020-11-12,275,6,54
Japan,Ehime,2020-11-12,121,6,5
Japan,Fukushima,2020-11-12,421,6,40
Japan,Mie,2020-11-12,605,6,45
Japan,Nagano,2020-11-12,405,6,56
Japan,Yamanashi,2020-11-12,275,6,56
Japan,Aomori,2020-12-12,371,6,72
Japan,Nagano,2020-12-12,940,6,191
Japan,Okinawa,2020-05-29,145,6,3
Japan,Aomori,2020-11-17,280,6,33
Japan,Ehime,2020-11-17,138,6,22
Japan,Fukushima,2020-11-17,441,6,43
Japan,Mie,2020-11-17,627,6,47
Japan,Nagano,2020-11-17,494,6,135
Japan,Yamanashi,2020-11-17,289,6,60
Japan,Aomori,2020-12-17,390,6,55
Japan,Ehime,2020-09-08,114,6,1
Japan,Tokushima,2020-09-08,146,6,60
Japan,Ehime,2020-09-17,114,6,1
Japan,Aomori,2020-12-07,343,6,64
Japan,Ehime,2020-12-07,349,6,106
Japan,Hiroshima,2020-12-07,1128,6,322
Japan,Iwate,2020-12-07,220,6,64
Japan,Nagano,2020-12-07,822,6,159
Japan,Ehime,2020-10-10,115,6,1
Japan,Mie,2020-10-10,538,6,40
Japan,Yamanashi,2020-10-10,196,6,8
Japan,Okinawa,2020-06-11,145,6,0
Japan,Ehime,2020-10-26,116,6,0
Japan,Fukushima,2020-10-26,386,6,62
Japan,Mie,2020-10-26,554,6,12
Japan,Yamanashi,2020-10-26,206,6,6
Japan,Ehime,2020-11-02,116,6,0
Japan,Fukushima,2020-11-02,391,6,26
Japan,Mie,2020-11-02,567,6,20
Japan,Nagano,2020-11-02,343,6,5
Japan,Yamanashi,2020-11-02,218,6,16
Japan,Ehime,2020-11-08,117,6,1
Japan,Fukushima,2020-11-08,415,6,38
Japan,Mie,2020-11-08,595,6,45
Japan,Nagano,2020-11-08,369,6,25
Japan,Yamanashi,2020-11-08,241,6,34
Japan,Okinawa,2020-05-28,145,6,3
Japan,Ehime,2020-08-17,110,6,10
Japan,Kumamoto,2020-08-17,411,6,170
Japan,Ehime,2020-09-21,114,6,0
Japan,Mie,2020-09-21,474,6,79
Japan,Yamanashi,2020-09-21,180,6,6
Japan,Okinawa,2020-06-10,145,6,0
Japan,Kochi,2020-12-26,618,6,197
Japan,Miyazaki,2020-12-26,706,6,78
Japan,Tochigi,2020-12-26,1207,6,317
Japan,Ehime,2020-08-27,114,6,8
Japan,Okinawa,2020-05-31,145,6,2
Japan,Aomori,2020-11-24,281,6,19
Japan,Ehime,2020-11-24,251,6,129
Japan,Fukushima,2020-11-24,480,6,63
Japan,Hiroshima,2020-11-24,768,6,75
Japan,Mie,2020-11-24,736,6,135
Japan,Nagano,2020-11-24,628,6,182
Japan,Yamanashi,2020-11-24,332,6,85
Japan,Ehime,2020-09-03,114,6,1
Japan,Ehime,2020-08-13,108,6,14
Japan,Aomori,2020-11-23,281,6,20
Japan,Ehime,2020-11-23,235,6,118
Japan,Fukushima,2020-11-23,478,6,62
Japan,Hiroshima,2020-11-23,759,6,68
Japan,Mie,2020-11-23,731,6,130
Japan,Nagano,2020-11-23,617,6,175
Japan,Yamanashi,2020-11-23,327,6,80
Japan,Aomori,2020-12-25,414,6,40
Japan,Kochi,2020-12-25,604,6,203
Japan,Miyazaki,2020-12-25,695,6,76
Japan,Tochigi,2020-12-25,1165,6,287
Japan,Ehime,2020-09-02,114,6,2
Japan,Shiga,2020-09-02,454,6,91
Japan,Ehime,2020-08-26,114,6,8
Japan,Ehime,2020-08-20,111,6,10
Japan,Aomori,2020-11-20,280,6,26
Japan,Ehime,2020-11-20,166,6,49
Japan,Fukushima,2020-11-20,474,6,64
Japan,Hiroshima,2020-11-20,730,6,54
Japan,Mie,2020-11-20,683,6,91
Japan,Nagano,2020-11-20,566,6,171
Japan,Yamanashi,2020-11-20,305,6,60
Japan,Aomori,2020-11-27,287,6,18
Japan,Ehime,2020-11-27,296,6,155
Japan,Fukushima,2020-11-27,496,6,70
Japan,Hiroshima,2020-11-27,796,6,83
Japan,Mie,2020-11-27,796,6,186
Japan,Nagano,2020-11-27,671,6,141
Japan,Wakayama,2020-11-27,428,6,97
Japan,Kochi,2020-12-29,642,6,166
Japan,,2020-03-07,461,6,
Japan,Ehime,2020-10-19,116,6,2
Japan,Fukushima,2020-10-19,369,6,91
Japan,Mie,2020-10-19,549,6,18
Japan,Yamanashi,2020-10-19,199,6,2
Japan,Ehime,2020-09-14,114,6,1
Japan,Aomori,2020-11-22,280,6,19
Japan,Ehime,2020-11-22,209,6,92
Japan,Fukushima,2020-11-22,476,6,64
Japan,Hiroshima,2020-11-22,747,6,62
Japan,Mie,2020-11-22,720,6,120
Japan,Nagano,2020-11-22,605,6,183
Japan,Yamanashi,2020-11-22,320,6,73
Japan,Ehime,2020-08-14,109,6,13
Japan,Aomori,2020-12-14,375,6,61
Japan,Nagano,2020-12-14,976,6,220
Japan,Ehime,2020-11-04,116,6,0
Japan,Fukushima,2020-11-04,401,6,30
Japan,Mie,2020-11-04,573,6,25
Japan,Nagano,2020-11-04,349,6,10
Japan,Yamanashi,2020-11-04,221,6,19
Japan,Aomori,2020-12-04,325,6,50
Japan,Ehime,2020-12-04,339,6,149
Japan,Hiroshima,2020-12-04,988,6,227
Japan,Nagano,2020-12-04,765,6,121
Japan,Wakayama,2020-12-04,492,6,99
Japan,Ehime,2020-11-09,117,6,1
Japan,Fukushima,2020-11-09,418,6,38
Japan,Mie,2020-11-09,596,6,38
Japan,Nagano,2020-11-09,383,6,37
Japan,Yamanashi,2020-11-09,243,6,36
Japan,Aomori,2020-12-09,354,6,62
Japan,Iwate,2020-12-09,225,6,58
Japan,Nagano,2020-12-09,862,6,161
Japan,Okinawa,2020-06-04,145,6,2
Japan,Ehime,2020-09-04,114,6,1
Japan,Ehime,2020-08-16,110,6,13
Japan,Kagoshima,2020-08-16,325,6,77
Japan,Kumamoto,2020-08-16,406,6,166
Japan,Ehime,2020-10-09,115,6,1
Japan,Mie,2020-10-09,536,6,43
Japan,Yamanashi,2020-10-09,196,6,12
Japan,Aomori,2020-12-11,364,6,67
Japan,Nagano,2020-12-11,908,6,173
Japan,Ehime,2020-10-11,115,6,1
Japan,Mie,2020-10-11,539,6,36
Japan,Yamanashi,2020-10-11,197,6,9
Japan,Aomori,2020-12-13,374,6,70
Japan,Nagano,2020-12-13,962,6,211
Japan,Ehime,2020-09-23,114,6,0
Japan,Mie,2020-09-23,484,6,85
Japan,Yamanashi,2020-09-23,180,6,6
Japan,Ehime,2020-09-01,114,6,2
Japan,Nara,2020-09-01,523,6,62
Japan,Shiga,2020-09-01,452,6,92
Japan,Ehime,2020-10-13,115,6,1
Japan,Mie,2020-10-13,541,6,30
Japan,Yamanashi,2020-10-13,199,6,4
Japan,Aomori,2020-11-28,287,6,16
Japan,Ehime,2020-11-28,304,6,157
Japan,Fukushima,2020-11-28,499,6,68
Japan,Hiroshima,2020-11-28,818,6,98
Japan,Mie,2020-11-28,825,6,196
Japan,Nagano,2020-11-28,693,6,153
Japan,Wakayama,2020-11-28,436,6,93
Japan,Ehime,2020-08-15,110,6,13
Japan,Kumamoto,2020-08-15,402,6,220
Japan,Ehime,2020-10-03,114,6,0
Japan,Mie,2020-10-03,528,6,104
Japan,Yamanashi,2020-10-03,194,6,16
Japan,Aomori,2020-12-20,390,6,39
Japan,Miyazaki,2020-12-20,665,6,86
Japan,Okinawa,2020-06-09,145,6,0
Japan,Ehime,2020-08-28,114,6,7
Japan,Ehime,2020-08-25,114,6,10
Japan,,2020-03-05,360,6,
Japan,Aomori,2020-11-21,280,6,19
Japan,Ehime,2020-11-21,186,6,69
Japan,Fukushima,2020-11-21,476,6,64
Japan,Hiroshima,2020-11-21,738,6,58
Japan,Mie,2020-11-21,705,6,112
Japan,Nagano,2020-11-21,591,6,184
Japan,Yamanashi,2020-11-21,316,6,69
Japan,Ehime,2020-10-15,115,6,1
Japan,Mie,2020-10-15,543,6,25
Japan,Yamanashi,2020-10-15,199,6,3
Japan,,2020-03-01,256,6,
Japan,Aomori,2020-12-10,358,6,65
Japan,Nagano,2020-12-10,891,6,173
Japan,Okinawa,2020-06-08,145,6,2
Japan,Gifu,2020-06-07,151,7,2
Japan,Miyagi,2020-11-15,989,7,204
Japan,Kagoshima,2020-08-18,335,7,79
Japan,Kumamoto,2020-08-18,416,7,162
Japan,Shiga,2020-09-07,464,7,54
Japan,Gifu,2020-07-13,164,7,9
Japan,Okinawa,2020-07-13,151,7,5
Japan,Gifu,2020-07-21,194,7,33
Japan,Okinawa,2020-07-21,158,7,9
Japan,Gifu,2020-08-10,472,7,156
Japan,Fukushima,2020-11-30,508,7,62
Japan,Gifu,2020-07-31,331,7,138
Japan,Okinawa,2020-07-31,398,7,243
Japan,Shiga,2020-09-12,471,7,39
Japan,Gifu,2020-07-26,231,7,63
Japan,Okinawa,2020-07-26,195,7,43
Japan,Kumamoto,2020-08-21,454,7,131
Japan,Shiga,2020-09-10,467,7,42
Japan,Gifu,2020-06-21,156,7,6
Japan,Okinawa,2020-06-21,145,7,-1
Japan,Gifu,2020-07-10,162,7,7
Japan,Okinawa,2020-07-10,149,7,3
Japan,Miyazaki,2020-12-30,739,7,85
Japan,Tochigi,2020-12-30,1405,7,422
Japan,Wakayama,2020-12-30,607,7,39
Japan,Aomori,2020-12-27,428,7,44
Japan,Wakayama,2020-12-27,596,7,39
Japan,Gifu,2020-08-03,369,7,154
Japan,Okinawa,2020-08-03,557,7,257
Japan,Gifu,2020-06-03,151,7,3
Japan,Hiroshima,2020-12-08,1178,7,364
Japan,Wakayama,2020-12-08,516,7,91
Japan,Kumamoto,2020-08-31,519,7,92
Japan,Wakayama,2020-12-24,590,7,42
Japan,Yamanashi,2020-11-29,338,7,49
Japan,Gifu,2020-06-12,153,7,4
Japan,Kumamoto,2020-08-22,465,7,128
Japan,Gifu,2020-07-22,200,7,39
Japan,Okinawa,2020-07-22,160,7,10
Japan,Gifu,2020-06-30,156,7,3
Japan,Okinawa,2020-06-30,145,7,0
Japan,Gifu,2020-07-30,312,7,129
Japan,Okinawa,2020-07-30,327,7,175
Japan,Gifu,2020-08-02,351,7,138
Japan,Okinawa,2020-08-02,520,7,365
Japan,Fukushima,2020-12-01,508,7,60
Japan,Kumamoto,2020-09-06,544,7,69
Japan,Shiga,2020-09-06,462,7,59
Japan,Gifu,2020-08-01,344,7,136
Japan,Okinawa,2020-08-01,456,7,301
Japan,Wakayama,2020-12-19,573,7,56
Japan,Wakayama,2020-12-22,587,7,48
Japan,Gifu,2020-07-14,165,7,10
Japan,Okinawa,2020-07-14,151,7,5
Japan,Miyagi,2020-11-14,984,7,225
Japan,Gifu,2020-06-22,156,7,5
Japan,Okinawa,2020-06-22,145,7,-1
Japan,Okayama,2020-11-06,329,7,137
Japan,Kumamoto,2020-08-30,510,7,90
Japan,Wakayama,2020-12-06,503,7,94
Japan,Gifu,2020-06-20,156,7,6
Japan,Okinawa,2020-06-20,145,7,-1
Japan,Shiga,2020-09-09,466,7,45
Japan,Shiga,2020-09-16,474,7,35
Japan,Gifu,2020-07-28,265,7,94
Japan,Okinawa,2020-07-28,234,7,82
Japan,Gifu,2020-07-25,220,7,54
Japan,Okinawa,2020-07-25,189,7,37
Japan,Shiga,2020-09-19,477,7,22
Japan,Wakayama,2020-12-23,590,7,45
Japan,Gifu,2020-06-18,155,7,5
Japan,Okinawa,2020-06-18,145,7,0
Japan,Gifu,2020-07-07,163,7,9
Japan,Okinawa,2020-07-07,145,7,0
Japan,Shiga,2020-09-13,471,7,37
Japan,Gifu,2020-08-07,435,7,184
Japan,Okinawa,2020-08-07,890,7,555
Japan,Gifu,2020-07-18,173,7,15
Japan,Okinawa,2020-07-18,152,7,4
Japan,Gifu,2020-07-02,160,7,6
Japan,Okinawa,2020-07-02,145,7,0
Japan,Nagano,2020-12-16,1005,7,210
Japan,Wakayama,2020-12-16,568,7,80
Japan,Gifu,2020-08-11,475,7,149
Japan,Gifu,2020-07-19,177,7,19
Japan,Okinawa,2020-07-19,152,7,4
Japan,Gifu,2020-07-06,160,7,6
Japan,Okinawa,2020-07-06,145,7,0
Japan,Gifu,2020-06-01,151,7,3
Japan,Okayama,2020-11-05,315,7,136
Japan,Kumamoto,2020-08-23,470,7,114
Japan,Shiga,2020-09-15,472,7,38
Japan,Shiga,2020-09-18,476,7,28
Japan,Kagoshima,2020-08-19,337,7,77
Japan,Kumamoto,2020-08-19,426,7,167
Japan,Mie,2020-12-02,879,7,200
Japan,Wakayama,2020-12-18,572,7,64
Japan,Gifu,2020-06-19,155,7,5
Japan,Okinawa,2020-06-19,145,7,-1
Japan,Gifu,2020-06-06,151,7,2
Japan,Gifu,2020-08-06,420,7,169
Japan,Okinawa,2020-08-06,790,7,481
Japan,Gifu,2020-07-01,157,7,3
Japan,Okinawa,2020-07-01,145,7,0
Japan,Kumamoto,2020-09-05,542,7,75
Japan,Shiga,2020-09-05,462,7,69
Japan,Miyagi,2020-11-13,974,7,234
Japan,Aomori,2020-12-28,438,7,54
Japan,Tochigi,2020-12-28,1266,7,324
Japan,Wakayama,2020-12-28,598,7,41
Japan,Gifu,2020-08-12,484,7,134
Japan,Wakayama,2020-12-05,490,7,89
Japan,Kochi,2020-12-31,663,7,146
Japan,Tochigi,2020-12-31,1478,7,481
Japan,Wakayama,2020-12-31,616,7,47
Japan,Gifu,2020-06-05,151,7,3
Japan,Gifu,2020-07-05,160,7,6
Japan,Okinawa,2020-07-05,145,7,0
Japan,Gifu,2020-07-15,166,7,11
Japan,Okinawa,2020-07-15,152,7,6
Japan,Gifu,2020-06-15,154,7,4
Japan,Okinawa,2020-06-15,145,7,0
Japan,Wakayama,2020-12-21,582,7,47
Japan,Kumamoto,2020-08-29,508,7,99
Japan,Kumamoto,2020-08-24,474,7,107
Japan,Miyagi,2020-11-16,996,7,200
Japan,Shiga,2020-09-11,468,7,40
Japan,Gifu,2020-07-20,180,7,22
Japan,Okinawa,2020-07-20,156,7,7
Japan,Shiga,2020-09-20,478,7,22
Japan,Gifu,2020-07-11,162,7,7
Japan,Okinawa,2020-07-11,151,7,5
Japan,Gifu,2020-05-30,150,7,2
Japan,Okayama,2020-11-07,332,7,140
Japan,Gifu,2020-06-02,151,7,3
Japan,Nagano,2020-12-15,990,7,217
Japan,Wakayama,2020-12-15,562,7,80
Japan,Gifu,2020-07-27,240,7,72
Japan,Okinawa,2020-07-27,213,7,61
Japan,Miyagi,2020-11-12,944,7,233
Japan,Gifu,2020-07-29,295,7,119
Japan,Okinawa,2020-07-29,278,7,126
Japan,Hiroshima,2020-12-12,1541,7,656
Japan,Wakayama,2020-12-12,551,7,87
Japan,Gifu,2020-06-29,156,7,3
Japan,Okinawa,2020-06-29,145,7,0
Japan,Gifu,2020-05-29,150,7,2
Japan,Gifu,2020-07-24,216,7,50
Japan,Okinawa,2020-07-24,175,7,25
Japan,Miyagi,2020-11-17,1028,7,214
Japan,Nagano,2020-12-17,1012,7,195
Japan,Wakayama,2020-12-17,570,7,72
Japan,Gifu,2020-06-24,156,7,5
Japan,Okinawa,2020-06-24,145,7,0
Japan,Shiga,2020-09-08,465,7,51
Japan,Gifu,2020-07-08,163,7,9
Japan,Okinawa,2020-07-08,147,7,2
Japan,Gifu,2020-07-17,172,7,14
Japan,Okinawa,2020-07-17,152,7,4
Japan,Shiga,2020-09-17,475,7,29
Japan,Gifu,2020-06-17,155,7,5
Japan,Okinawa,2020-06-17,145,7,0
Japan,Wakayama,2020-12-07,507,7,91
Japan,Gifu,2020-06-11,153,7,4
Japan,Gifu,2020-08-08,450,7,166
Japan,Okinawa,2020-08-08,976,7,632
Japan,Gifu,2020-07-03,160,7,6
Japan,Okinawa,2020-07-03,145,7,0
Japan,Gifu,2020-06-27,156,7,4
Japan,Okinawa,2020-06-27,145,7,0
Japan,Gifu,2020-07-09,162,7,7
Japan,Okinawa,2020-07-09,148,7,2
Japan,Okayama,2020-11-08,338,7,146
Japan,Gifu,2020-05-28,150,7,2
Japan,Kagoshima,2020-08-17,328,7,77
Japan,Shiga,2020-09-21,479,7,22
Japan,Gifu,2020-06-26,156,7,4
Japan,Okinawa,2020-06-26,145,7,0
Japan,Gifu,2020-06-10,153,7,4
Japan,Aomori,2020-12-26,422,7,39
Japan,Wakayama,2020-12-26,594,7,39
Japan,Kumamoto,2020-08-27,491,7,93
Japan,Gifu,2020-05-31,150,7,2
Japan,Kumamoto,2020-09-03,533,7,85
Japan,Nara,2020-09-03,526,7,41
Japan,Shiga,2020-09-03,458,7,81
Japan,Gifu,2020-08-13,492,7,131
Japan,Wakayama,2020-12-25,591,7,38
Japan,Kumamoto,2020-09-02,527,7,85
Japan,Nara,2020-09-02,524,7,44
Japan,Kumamoto,2020-08-26,484,7,95
Japan,Kumamoto,2020-08-20,442,7,119
Japan,Yamanashi,2020-11-27,338,7,52
Japan,Gifu,2020-07-12,162,7,7
Japan,Okinawa,2020-07-12,151,7,5
Japan,Miyazaki,2020-12-29,727,7,73
Japan,Tochigi,2020-12-29,1349,7,386
Japan,Wakayama,2020-12-29,600,7,34
Japan,Shiga,2020-09-14,471,7,37
